bor;an;fi;rs;rscom;fi_ej;grp;stj;stjr;cat;catr;espic;mft;ccr;nat;sir;reg;dep;reg_diff;dep_diff;TSANT;COMINSEE;NOMCOM;ARMT;CHLEJ0;FIPRE;ETAT_SAISIE;FINRAT;VAGUE;PROVENANCE;NUMVOI;TYPVOI;NOMVOI;BP;CPO;LIBCOM;COMPD;FILIALE0;SIRTET;RSTET;FIAUT1;RSAUT1;FIAUT2;RSAUT2;FIAUT3;RSAUT3;FIAUT4;RSAUT4;FIAUT5;RSAUT5;FIAUT6;RSAUT6;FIAUT7;RSAUT7;DADS_C1;DADS_C2;DADS_C3;DADS_C4;DADS_D1;MODEJ;TYPMD1;TYPMD2;TYPMD3;FIFU1;FIFU2;FIFU3;SCFU1;SCFU2;SCFU3;VAL;RESPREG
ID;2016;480000835;CENTRE POSTCURE ALCOOLIQUE STE MARIE;;480000827;10;17;1;430;PUB7;1;0;;0;26480086300021;76;48;76;48;91S0000004;48034;LA CANOURGUE;;;;6;;1;1;;PL;DU PRE COMMUN;;48500;LA CANOURGUE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2016;480001403;AIDER UAD UDM CH MENDE;CENTRE HOSPITALIER GENERAL;340000264;07;60;3;141;PNL5;6;4;1;0;31147185800259;76;48;76;48;91S0000004;48095;MENDE;;0;;8;340000264;1;1;;AV;DU 8 MAI;;48000;MENDE;;0;;;;;;;;;;;;;;;;;311471858;31147185800259;;;1;0;;;;;;;;;;P;176
ID;2016;480001783;AIDER UAD UDM CLINIQUE DU GEVAUDAN;;340000264;07;60;3;146;PNL5;6;4;1;0;31147185800242;76;48;76;48;91S0000004;48092;MARVEJOLS;;0;;8;340000264;1;1;;CHE;JEAN FONTUGNE;;48100;MARVEJOLS;CLINIQUE MUTUALISTE DU GEVAUDAN;0;;;;;;;;;;;;;;;;;311471858;31147185800242;;;1;0;;;;;;;;;;P;176
ID;2016;480001825;HAD LOZERE;;750047367;09;95;2;127;PLU10;0;4;5;0;49982497700106;76;48;76;48;91S0000004;48095;MENDE;;0;;6;;1;1;49;AV;DU 8 MAI 1945;;48000;MENDE;;0;;;;;;;;;;;;;;;;;499824977;49982497700023;;;;0;;;;;;;;;;P;176
ID;2016;480002948;HOPITAL LOZERE SITE GEVAUDAN;POLE MEDICO CHIRURGICAL;480780097;04;13;1;355;PUB2;1;0;;0;26480009500129;76;48;76;48;91S0000004;48092;MARVEJOLS;;0;;6;480780097;2;1;;CHE;JEAN FONTUGNE;;48100;MARVEJOLS;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2016;480780212;CENTRE POST CURE LE BOY;CHATEAU DU BOY;480782168;09;60;3;109;PNL8;7;1;1;0;77560903500016;76;48;76;48;91S0000004;48081;LANUEJOLS;;0;;6;;1;1;;;Château du Boy;;48000;LANUEJOLS;;0;;;;;;;;;;;;;;;;;775609035;77560903500016;;;0;0;;;;;;;;;;P;176
ID;2016;480780287;MAISON DE REPOS LES TILLEULS;;480001635;09;60;3;109;PNL8;6;1;1;0;77611156900013;76;48;76;48;91S0000004;48092;MARVEJOLS;;0;;6;;1;1;8;BD;D'AURELLE DE PALADINE;;48100;MARVEJOLS;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;176
ID;2016;480780543;SSR PEDIATRIQUE LES ECUREUILS;;480782101;09;61;3;109;PNL8;7;1;1;0;77609821200157;76;48;76;48;91S0000004;48005;ANTRENAS;;0;;6;;1;1;;RTE;DE NASBINALS;;48100;ANTRENAS;;0;;;;;;;;;;;;;;;;;776098212;77609821200157;;;;0;;;;;;;;;;P;176
ID;2016;480783034;CRF DE MONTRODAT;;480782101;09;61;3;109;PNL8;7;1;1;0;77609821200058;76;48;76;48;91S0000004;48103;MONTRODAT;;;;6;;1;1;;;;VIMENET;48100;MONTRODAT;;;;;;;;;;;;;;;;;;;776098212;77609821200058;;;;0;;;;;;;;;;P;176
ID;2016;490000049;CHU D' ANGERS :SITE LARREY;;490000031;04;13;1;101;PUB1;1;0;;0;26490003600015;52;49;52;49;52S0000002;49007;ANGERS;;0;;7;490000031;2;1;4;R;LARREY;;49933;ANGERS CEDEX 9;;;;;;;;;;;;;;;;;;;264900036;26490003600015;;;0;0;;;;;;;;;;A;152
ID;2016;490000106;CESAME STE GEMMES SUR LOIRE;;490000163;14;11;1;292;PUB3;1;0;;0;26490061400019;52;49;52;49;52S0000002;49278;SAINTE-GEMMES-SUR-LOIRE;;0;;7;490000163;1;1;27;RTE;DE BOUCHEMAINE;BP 50089;49137;LES PONTS DE CE CEDEX;;;;;;;;;;;;;;;;;;;264900614;26490061400019;;;0;0;;;;;;;;;;A;152
ID;2016;490000155;ICO - SITE PAUL PAPIN;CENTRE PAUL PAPIN;490017258;18;65;3;131;PNL6;6;1;2;0;00000532254307;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;490017258;2;1;15;R;ANDRE BOCQUEL;CS 10059;49055;ANGERS CEDEX 02;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490000239;HI BAUGEOIS VALLÉE:SITE DE BAUGÉ;;490015765;04;14;1;106;PUB2;1;0;;0;26490664500017;52;49;52;49;52S0000002;49018;BAUGE-EN-ANJOU;;0;;7;490015765;1;1;9;CHE;RANCAN;BP 73;49150;BAUGE;;;;;;;;;;;;;;;;;;;264906645;26490664500017;;;0;0;;;;;;;;;;A;152
ID;2016;490000247;CLINIQUE SAINT-DIDIER;;490000130;15;73;2;161;PLU7;0;4;5;0;06920094700013;52;49;52;49;52S0000002;49015;AVRILLE;;0;;6;;1;1;13;AV;DU COMMANDANT MESNARD;;49240;AVRILLE;PARC DE LA HAYE;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490000254;HI BAUGEOIS VALLÉE: SITE DE BEAUFORT;;490015765;04;14;1;106;PUB2;1;0;;0;26490664500058;52;49;52;49;52S0000002;49021;BEAUFORT-EN-VALLEE;;0;;7;490015765;1;1;1;R;DE L HOPITAL;BP 89;49250;BEAUFORT EN VALLEE;;;;;;;;;;;;;;;;;;;264906645;26490664500017;;;0;0;;;;;;;;;;A;152
ID;2016;490000262;CLINIQUE SAINT JOSEPH;;490000171;09;73;2;365;PLU4;0;4;5;0;06620005600027;52;49;52;49;52S0000002;49353;TRELAZE;;0;;6;;2;1;51;R;DE LA FOUCAUDIERE;;49800;TRELAZE;;0;;;;;;;;;;;;;;;;;066200056;06620005600035;06620005600027;;0;0;;;;;;;;;;P;152
ID;2016;490000296;HOPITAL LOCAL DE CANDE;AIME JALLOT;490000387;04;13;1;106;PUB2;1;0;;0;26490007700019;52;49;52;49;52S0000002;49054;CANDE;;;;7;490000387;1;1;1;BD;DE L'ERDRE;BP 28;49440;CANDE;;;;;;;;;;;;;;;;;;;264900077;26490007700019;;;;0;;;;;;;;;;A;152
ID;2016;490000312;HAD D'ANGERS ET SA RÉGION;;490012176;09;78;2;127;PLU10;0;4;5;0;41396841300026;52;49;52;49;52S0000002;49278;SAINTE-GEMMES-SUR-LOIRE;;0;;6;;1;1;27;RTE;DE BOUCHEMAINE;BP 10015;49130;STE GEMMES SUR LOIRE;;0;;;;;;;;;;;;;;;;;413968413;;;;;0;;;;;;;;;;P;152
ID;2016;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;;490000395;04;13;1;106;PUB2;1;0;;0;26490008500012;52;49;52;49;52S0000002;49063;CHALONNES-SUR-LOIRE;;0;;7;490000395;1;1;13;AV;JEAN ROBIN;;49290;CHALONNES SUR LOIRE;;;;;;;;;;;;;;;;;;;264900085;26490008500012;;;0;0;;;;;;;;;;A;152
ID;2016;490000338;HOPITAL LOCAL DOUE LA FONTAINE;;490000403;04;13;1;106;PUB2;1;0;;0;26490048100013;52;49;52;49;52S0000002;49125;DOUE-LA-FONTAINE;;0;;7;490000403;1;1;30;R;saint francois;DOUE LA FONTAINE;49700;DOUE EN ANJOU;;;;;;;;;;;;;;;;;;;264900481;26490048100013;;;0;0;;;;;;;;;;A;152
ID;2016;490000353;HOPITAL LOCAL DE LONGUÉ;;490000411;04;13;1;106;PUB2;1;0;;0;26490049900015;52;49;52;49;52S0000002;49180;LONGUE-JUMELLES;;0;;7;490000411;1;1;36;R;DU DOCTEUR TARDIF;BP 49;49160;LONGUE JUMELLES;;;;;;;;;;;;;;;;;;;264900499;26490049900015;;;0;0;;;;;;;;;;A;152
ID;2016;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;;490000429;04;13;1;106;PUB2;1;0;;0;26490046500016;52;49;52;49;52S0000002;49191;MARTIGNE-BRIAND;;0;;7;490000429;1;1;12;R;COLONEL PANAGET;;49540;MARTIGNE BRIAND;;;;;;;;;;;;;;;;;;;264900465;;;;0;0;;;;;;;;;;A;152
ID;2016;490000569;CENTRE HOSPITALIER POUANCE;THIERRY DE LANGERAYE;440000313;04;14;1;355;PUB2;1;0;;0;26490019200016;52;49;52;49;52S0000002;49248;POUANCE;;0;;7;440000313;2;1;1;BD;DE LA PREVALAYE;;49420;POUANCE;;;;;;;;;;;;;;;;;;;264900192;26490019200016;;;0;0;;;;;;;;;;A;152
ID;2016;490000601;MAISON DE CONVALESCENCE LES RECOLLETS;;490015856;09;60;3;109;PNL8;6;1;0;0;43425895000014;52;49;52;49;52S0000002;49125;DOUE-LA-FONTAINE;;0;;6;;1;1;3;R;DES PETITS BOIS;;49700;DOUE LA FONTAINE;;0;;;;;;;;;;;;;;;;;434258950;43425895000014;;;;0;;;;;;;;;;P;152
ID;2016;490000635;CENTRE HOSPITALIER DE CHOLET;;490000676;04;13;1;355;PUB2;1;0;;0;26490039000016;52;49;52;49;52S0000002;49099;CHOLET;;0;;7;490000676;2;1;1;R;MARENGO;;49325;CHOLET CEDEX;;;;;490004405;GIE IRM du Choletais;;;;;;;;;;;;;264900390;26490039000016;;;0;0;;;;;;;;;;A;152
ID;2016;490000643;CENTRE SSR DU CHILLON;;440042844;09;40;3;109;PNL8;6;1;4;0;42869200800132;52;49;52;49;52S0000002;49183;LE LOUROUX-BECONNAIS;;0;;6;;1;1;;;;LE CHILLON;49370;LE LOUROUX BECONNAIS;;1;428692008;UGECAM BRETAGNE PAYS DE LOIRE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490000650;HOPITAL LOCAL INTERCOMMUNAL LYS HYROME;;490007689;04;14;1;106;PUB2;1;0;;0;26490667800042;52;49;52;49;52S0000002;49092;CHEMILLE-MELAY;;0;;7;490007689;1;1;6;R;SAINT-GILLES;CHEMILLE;49120;CHEMILLE EN ANJOU;;;;;;;;;;;;;;;;;;;;26490667800042;;;0;0;;;;;;;;;;A;152
ID;2016;490000700;HOPITAL SAINT- JOSEPH;;490000692;09;60;3;129;PNL4;7;1;1;0;78614015200012;52;49;52;49;52S0000002;49083;CHAUDRON-EN-MAUGES;;0;;6;;2;1;18;AV;DU PLESSIS;;49110;CHAUDRON EN MAUGES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490000817;CENTRE SSR DE MONTFAUCON-MONTIGNE;;490000759;09;60;3;109;PNL8;7;1;1;0;78617729500015;52;49;52;49;52S0000002;49206;MONTFAUCON-MONTIGNE;;;;6;;1;1;7;R;GUILLAUME RENE MACE;;49230;MONTFAUCON MONTIGNE;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490001765;CENTRE HOSPITALIER DE SAUMUR;;490528452;04;13;1;355;PUB2;1;0;;0;26490052300012;52;49;52;49;52S0000002;49328;SAUMUR;;0;;7;490528452;1;1;;RTE;DE FONTEVRAUD;BP 100;49403;SAUMUR CEDEX;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;A;152
ID;2016;490001831;HOPITAL LOCAL INTERCOMMUNAL LYS HYROME;;490007689;04;14;1;106;PUB2;1;0;;0;26490667800075;52;49;52;49;52S0000002;49373;VIHIERS;;0;;7;490007689;1;1;70;R;NATIONALE;BP 49;49310;VIHIERS;;;;;;;;;;;;;;;;;;;;26490667800075;;;0;0;;;;;;;;;;A;152
ID;2016;490002037;POLYCLINIQUE DU PARC;;490000890;09;95;2;365;PLU4;0;5;5;0;80054343100012;52;49;52;49;52S0000002;49099;CHOLET;;0;;6;;2;1;;AV;DES SABLES;LA CHAUVELLIERE;49300;CHOLET;;1;073200347;groupe sa polyclinique du parc;;;;;;;;;;;;;;;800543431;;;;;0;;;;;;;;;;P;152
ID;2016;490002979;INST. PSYCHOTHERAPIQUE LA MENANTIERE;;490535705;15;60;3;161;PNL7;7;4;1;0;78618552000032;52;49;52;49;52S0000002;49239;LE PIN-EN-MAUGES;;0;;6;;1;1;;;;;49110;LE PIN EN MAUGES;PARC DE LA MENANTIERE;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490004256;HOPITAL PRIVE ST MARTIN BEAUPREAU;;490001716;09;60;3;129;PNL4;6;1;1;0;78612741500028;52;49;52;49;52S0000002;49023;BEAUPREAU;;;;6;;2;1;49;R;LOUISE VOISINE;BP 56;49600;BEAUPREAU;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490007499;CENTRE HEMODIALYSE-BOCQUEL;;440002590;07;60;3;141;PNL5;6;4;1;0;30266606000488;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;440002590;1;1;5;R;ANDRE BOCQUEL;;49000;ANGERS;;0;;;;;;;;;;;;;;;;;302666060;30266606000488;;;;0;;;;;;;;;;P;152
ID;2016;490007549;CTRE BASSE VISION ET TROUBLES AUDITION;;490535168;09;47;3;109;PNL8;6;1;1;0;77560962101318;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;;1;1;4;R;DE L'ABBE FREMOND;;49100;ANGERS;;0;;;;;;;;;;;;;;;;;775609621;77560962101318;;;0;0;;;;;;;;;;P;152
ID;2016;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;SITE POLE DE SANTE DU SAUMUROIS;490000627;09;73;2;128;PLU4;0;4;5;0;32681650100042;52;49;52;49;52S0000002;49328;SAUMUR;;0;;6;;2;1;;R;DES ROLLETIERES;BP 70016;49401;SAUMUR;;1;351509690;SA HOLDING HOSPITALIERE ET HOTELIERE;;;;;;;;;;;;;;;326816501;32681650100042;;;0;0;;;;;;;;;;P;152
ID;2016;490008224;CENTRE AUTODIALYSE-LESCURE;;440002590;07;60;3;146;PNL5;6;4;0;0;30266606000405;52;49;52;49;52S0000002;49099;CHOLET;;0;;6;440002590;1;1;3;R;LESCURE;;49300;CHOLET;;0;;;;;;;;;;;;;;;;;302666060;30266606000405;;;;0;;;;;;;;;;P;152
ID;2016;490008604;USLD HL ST NICOLAS ANGERS;;490001070;04;13;1;362;PUB9;1;0;;0;26490002800012;52;49;52;49;52S0000002;49007;ANGERS;;0;;7;490001070;1;1;14;R;DE L'ABBAYE;BP 82013;49016;ANGERS CEDEX 01;;;;;;;;;;;;;;;;;;;264900028;26490002800012;;;0;0;;;;;;;;;;A;152
ID;2016;490009008;CENTRE HEMODIALYSE;SITE DU CENTRE HOSPITALIER;440002590;07;60;3;141;PNL5;6;4;1;0;30266606000132;52;49;52;49;52S0000002;49099;CHOLET;;0;;6;440002590;1;1;1;R;MARENGO;;49303;CHOLET CEDEX;;0;;;;;;;;;;;;;;;;;302666060;30266606000132;;;;0;;;;;;;;;;P;152
ID;2016;490009248;CENTRE DE SOINS DE SUITE SAINT- CLAUDE;;490535168;09;47;3;109;PNL8;6;1;1;0;77560962100955;52;49;52;49;52S0000002;49353;TRELAZE;;;;6;;1;1;45;R;DE LA FOUCAUDIERE;;49800;TRELAZE;VILLAGE SANTE ANGERS LOIRE;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490011350;CENTRE AUTODIALYSE-MANSION;;440002590;07;60;3;146;PNL5;6;4;0;0;30266606000397;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;440002590;1;1;22;R;EUGENE MANSION;BELLE BEILLE;49000;ANGERS;;0;;;;;;;;;;;;;;;;;302666060;;;;;0;;;;;;;;;;P;152
ID;2016;490014909;CLINIQUE DE L'ANJOU;;490008109;09;73;2;365;PLU4;0;4;5;0;44083859700019;52;49;52;49;52S0000002;49007;ANGERS;;;;6;;2;1;9;R;DE L HIRONDELLE;;49044;ANGERS CEDEX 01;;;;;;Société d'imagerie médicale d'angers;;;;;;;;;;;;;440838597;44083859700019;;;0;0;;;;;;;;;;P;152
ID;2016;490015906;CLINIQUE ST LEONARD;;490000197;09;73;2;365;PLU4;0;4;5;0;06220024100032;52;49;52;49;52S0000002;49353;TRELAZE;;0;;6;;2;1;18;RUE;DE BELLINIERE;;49800;TRELAZE;;0;;;;;;;;;;;;;;;;;062200241;06220024100032;;;0;0;;;;;;;;;;P;152
ID;2016;490016235;CENTRE D'AUTODIALYSE ECHO SAUMUR;;440002590;07;60;3;146;PNL5;6;4;0;0;30266606000561;52;49;52;49;52S0000002;49328;SAUMUR;;0;;6;440002590;1;1;;R;MARCEAU;;49400;SAUMUR;;0;;;;;;;;;;;;;;;;;302666060;;;;;0;;;;;;;;;;P;152
ID;2016;490016334;HAD MAUGES BOCAGE CHOLETAIS;;490016326;09;60;3;127;PNL10;7;4;1;0;50285218900021;52;49;52;49;52S0000002;49099;CHOLET;;0;;6;;1;1;6;R;D AUSTERLITZ;;49300;CHOLET;;0;;;;;;;;;;;;;;;;;502852189;50285218900021;;;0;0;;;;;;;;;;P;152
ID;2016;490016870;HAD OUEST ANJOU SAUMUROIS;LNA HAD OUEST ANJOU NOBLE AGE;440048643;09;73;2;127;PLU10;0;5;5;0;48443411300086;52;49;52;49;52S0000002;49125;DOUE-LA-FONTAINE;;0;;6;;1;1;1;R;DES RECOLLETS;;49700;DOUE LA FONTAINE;LES RECOLLETS;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490017613;UNITE DE DIALYSE MEDICALISEE TRELAZE;;440002590;07;60;3;146;PNL5;6;4;1;0;30266606000512;52;49;52;49;52S0000002;49353;TRELAZE;;0;;6;440002590;1;1;51;R;DE LA FOUCAUDIERE;VILLAGE SANTE;49800;TRELAZE;BATIMENT SAINT-JOSEPH;0;;;;;;;;;;;;;;;;;302666060;30266606000512;;;;0;;;;;;;;;;P;152
ID;2016;490018769;LES EUMENIDES HTP ANGERS;UGECAM BRPL LE CHILLON;440042844;09;40;3;109;PNL8;6;1;4;0;42869200800132;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;;1;1;93;R;GERMAINE TILLION;;49000;ANGERS;LES EUMENIDES;1;440042844;UGECAM BRETAGNE PAYS DE LOIRE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490018777;UNITE SSR CENTRE LE CHILLON A CHOLET;;440042844;09;40;3;109;PNL8;6;1;x;0;42869200800132;52;49;52;49;52S0000002;49099;CHOLET;;0;;6;;1;1;1;R;MARENGO;;49325;CHOLET CEDEX;CENTRE HOSPITALIER DE CHOLET;1;428692008;UGECAM BRETAGNE PAYS DE LOIRE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490018785;UNITE SSR CENTRE LE CHILLON A SAUMUR;;440042844;09;40;3;109;PNL8;6;1;4;0;42869200800132;52;49;52;49;52S0000002;49328;SAUMUR;;0;;6;;1;1;;R;DE FONTEVRAUD;BP 100;49403;SAUMUR CEDEX;CENTRE HOSPITALIER DE SAUMUR;1;428692008;UGECAM BRETAGNE PAYS DE LOIRE;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;152
ID;2016;490529005;CHU D' ANGERS:CENTRE DE SSR;;490000031;04;13;1;101;PUB1;1;0;;0;26490003600106;52;49;52;49;52S0000002;49267;SAINT-BARTHELEMY-D'ANJOU;;0;;7;490000031;2;1;43;R;CLAVERIE;;49124;ST BARTHELEMY D ANJOU;LES CLAVERIES;;;;;;;;;;;;;;;;;;264900036;26490003600015;;;0;0;;;;;;;;;;A;152
ID;2016;490531910;CENTRE LES CAPUCINS;;490535093;09;60;3;109;PNL8;6;1;1;0;32250500900017;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;;1;1;11;BD;JEAN SAUVAGE;CS 40329;49103;ANGERS CEDEX 02;;0;;;;;;;;;;;;;;;;;;32250500900017;;;0;0;;;;;;;;;;P;152
ID;2016;490532173;CH HAUT ANJOU SITE SEGRE;;530000025;04;14;1;355;PUB2;1;0;;0;26530008700060;52;49;52;49;52S0000002;49331;SEGRE;;;;7;530000025;2;2;8;R;GOUNOD;;49500;SEGRE;;;;;;;;;;;;;;;;;;;265300087;26530008700060;;;;0;;;;;;;;;;A;152
ID;2016;490534922;CENTRE DE CONVALESCENCE ARCOLE;;490000890;09;95;2;109;PLU8;0;3;5;0;07320034700034;52;49;52;49;52S0000002;49099;CHOLET;;;;6;;1;1;3;R;D'ARCOLE;;49300;CHOLET;;;;;;;;;;;;;;;;;;;800543431;;;;0;0;;;;;;;;;;P;152
ID;2016;490536224;USLD CHU D'ANGERS;EHPAD;490000031;04;13;1;362;PUB9;1;0;;0;26490003600122;52;49;52;49;52S0000002;49267;SAINT-BARTHELEMY-D'ANJOU;;0;;7;490000031;2;1;43;Rue;CLAVERIE;;49124;ST BARTHELEMY D ANJOU;LA CLAVERIE;;;;;;;;;;;;;;;;;;264900036;26490003600015;;;0;0;;;;;;;;;;A;152
ID;2016;490537818;CENTRE DE DIALYSE DIAVERUM ANGERS;;490011384;07;73;2;141;PLU5;0;4;5;0;39928540200018;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;490011384;1;1;146;SQ;MAL DE LATTRE DE TASSIGNY;;49000;ANGERS;;1;480477785;DIAVERUM;;;;;;;;;;;;;;;399285402;39928540200018;;;;0;;;;;;;;;;P;152
ID;2016;490540440;CENTRE DE LA MAIN;;490004330;09;73;2;128;PLU4;0;4;0;0;33982367600020;52;49;52;49;52S0000002;49353;TRELAZE;;0;;6;;2;1;47;R;DE LA FOUCAUDIERE;;49800;TRELAZE;VILLAGE SANTE ANGERS LOIRE;0;;;;;;;;;;;;;;;;;339823676;33982367600020;;;0;0;;;;;;;;;;P;152
ID;2016;490543675;MAISON DE CONVALESCENCE DE L ANJOU;ORGEMONT;490009529;09;73;2;109;PLU8;0;4;5;0;44984722700013;52;49;52;49;52S0000002;49007;ANGERS;;0;;6;;1;1;140;SQ;DE LATTRE DE TASSIGNY;;49007;ANGERS CEDEX 01;;0;;;;;;;;;;;;;;;;;449847227;44984722700013;;;0;0;;;;;;;;;;P;152
ID;2016;500000021;CHAG - SITE AVRANCHES;SITE D'AVRANCHES;500000054;04;14;1;355;PUB2;1;0;;0;26500165100024;28;50;28;50;25S0000002;50025;AVRANCHES;;0;;8;500000054;2;1;59;R;DE LA LIBERTE;BP 338;50303;AVRANCHES CEDEX;;;;;500003629;CENTRE IRM PUBLIC-PRIVE DE LA MANCHE;;;;;;;;;;;;;265001651;26500165100024;;;0;0;;;;;;;;;;P;128
ID;2016;500000146;POLYCLINIQUE DE LA BAIE-ST MARTIN;;500000500;09;73;2;128;PLU4;0;4;5;0;40705004600025;28;50;28;50;25S0000002;50516;SAINT-MARTIN-DES-CHAMPS;;0;;6;;2;1;1;AV;DU QUESNOY;;50300;ST MARTIN DES CHAMPS;;1;515227338;Vivalto Santé SAS 45, rue Boissière Paris 16ème;;CABINET DE RADIOTHERAPIE;;CABINET DE RADIOLOGIE;;CENTRE D'IMAGERIE MOLÉCULAIRE;;CABINET D'ANATOMO-PATHOLOGIE;;GROUPEMENT DES OPHTALMOLOGUES;;;;;407050046;40705004600025;;;0;0;;;;;;;;;;P;128
ID;2016;500000187;CHPC - SITE CHERBOURG;SITE DE CHERBOURG OCTEVILLE;500000013;04;14;1;355;PUB2;1;0;;0;20000297000016;28;50;28;50;25S0000002;50129;CHERBOURG-OCTEVILLE;;0;;6;500000013;2;1;46;R;DU VAL DE SAIRE;BP 208;50102;CHERBOURG OCTEVILLE CEDEX;;;;;;;;;;;;;;;;;;;200002970;20000297000016;;;;0;;;;;;;;;;P;128
ID;2016;500000195;HOPITAL LOCAL - CARENTAN;;500000039;04;13;1;106;PUB2;1;0;;0;26500101600012;28;50;28;50;25S0000002;50099;CARENTAN;;;;6;500000039;1;1;1;AV;QUI QU'EN GROGNE;BP 504;50500;CARENTAN;;;;;;;;;;;;;;;;;;;;26500101600012;;;;0;;;;;;;;;;P;128
ID;2016;500000203;POLYCLINIQUE DE LA MANCHE - SAINT-LO;;500000542;09;73;2;365;PLU4;0;4;5;0;90618004700019;28;50;28;50;25S0000002;50502;SAINT-LO;;1;500000203;6;;2;1;45;R;DU GENERAL KOENIG;;50008;ST LO CEDEX;;1;802798934;ELSAN SAS;;;;;;;;;;;;;;;906180047;90618004700019;;;0;1;;;;;;;;;;P;128
ID;2016;500000229;CRF -LE NORMANDY- - GRANVILLE;;500000567;09;73;2;109;PLU8;0;4;5;0;31671372600016;28;50;28;50;25S0000002;50218;GRANVILLE;;0;;6;;1;1;1;R;JULES MICHELET;;50406;GRANVILLE CEDEX;CENTRE REEDUCATION FONCTIONNELLE;0;;;;;;;;;;;;;;;;;316713726;31671372600016;;;;0;;;;;;;;;;P;128
ID;2016;500000260;CHAG - SITE GRANVILLE;SITE DE GRANVILLE;500000054;04;14;1;355;PUB2;1;0;;0;26500165100016;28;50;28;50;25S0000002;50218;GRANVILLE;;0;;8;500000054;2;1;849;R;DES MENNERIES;BP 629;50406;GRANVILLE CEDEX;;;;;;;;;;;;;;;;;;;265001651;26500165100016;;;0;0;;;;;;;;;;P;128
ID;2016;500000278;CENTRE POST CURE BEAUREGARD/LA GLACERI;FONDATION BON SAUVEUR DE LA MANCHE;500010384;09;63;3;109;PNL8;6;1;1;0;78090155900739;28;50;28;50;25S0000002;50203;LA GLACERIE;;;;6;;1;1;65;RUE;DE BALTIMORE;;50000;SAINT-LO;;0;;;;;;;;;;;;;;;;;780901559;;;;0;0;;;;;;;;;;P;128
ID;2016;500000302;HOPITAL LOCAL - MORTAIN;;500000062;04;13;1;106;PUB2;1;0;;0;26500103200019;28;50;28;50;25S0000002;50359;MORTAIN;;0;;6;500000062;1;1;18;R;DE LA 30EME DIV AMERICAINE;BP 2;50140;MORTAIN;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2016;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;;500000609;09;73;2;365;PLU4;0;4;5;0;94652007900017;28;50;28;50;25S0000002;50147;COUTANCES;;0;;6;;2;1;3B;R;DE LA CROUTE;;50200;COUTANCES;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;P;128
ID;2016;500000419;CRF - SIOUVILLE;;310021084;09;73;2;109;PLU8;0;1;5;0;31353780500019;28;50;28;50;25S0000002;50576;SIOUVILLE-HAGUE;;0;;6;;1;1;17;R;MARCEL GRILLARD;;50340;SIOUVILLE HAGUE;CENTRE REEDUCATION FONCTIONNELLE;1;447800475;Centre de rééducation fonctionnelle de Siouville;;;;;;;;;;;;;;;313537805;;;;0;0;;;;;;;;;;P;128
ID;2016;500000427;CH DE SAINT HILAIRE DU HARCOUET;;500000096;04;13;1;355;PUB2;1;0;;0;26500105700016;28;50;28;50;25S0000002;50484;SAINT-HILAIRE-DU-HARCOUET;;;;6;500000096;1;2;;PL;DE BRETAGNE;;50600;ST HILAIRE DU HARCOUET;;;;;;;;;;;;;;;;;;;265001057;26500105700016;;;0;0;;;;;;;;;;P;128
